연도,월,RESPOND_CHARTR_SDIV_ID,RESPOND_CHARTR_SDIV_NM,RSPNS_RATE
2024,10,HSHLD_INCOME_300,300만원 미만,12.0
2024,10,HSHLD_INCOME_300_500,300이상500만원 미만,25.0
2024,10,HSHLD_INCOME_500_700,500이상700만원 미만,29.9
2024,10,HSHLD_INCOME_700,700만원 이상,33.2
2024,10,JOB_SE,자영업,6.9
2024,10,JOB_SL,판매/서비스직,5.3
2024,10,JOB_GMW,기능/숙련/일반작업직,8.8
2024,10,JOB_WC,사무/기술직,40.8
2024,10,JOB_BM,경영/관리/전문직,4.1
2024,10,JOB_HW,전업주부,15.4
2024,10,JOB_GS,대학/대학원생,4.7
2024,10,JOB_ETC,기타/무직,14.1
2024,10,MRST_UM,미혼,30.3
2024,10,MRST_NK,신혼기(자녀 없음),6.8
2024,10,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.4
2024,10,MRST_KD_MD,자녀 성장(막내 중고생),8.0
2024,10,MRST_KD_CL,자녀 성인(막내 대학),27.4
2024,10,MRST_KD_MR,자녀 독립(막내 결혼),8.1
2024,11,SEXDSTN_M,남성,50.5
2024,11,SEXDSTN_F,여성,49.5
2024,11,AGRDE_20,20대,14.9
2024,11,AGRDE_30,30대,18.9
2024,11,AGRDE_40,40대,22.2
2024,11,AGRDE_50,50대,23.6
2024,11,AGRDE_60,60대,20.3
2024,11,OC_AREA_SU,거주지역_서울특별시,20.1
2024,11,OC_AREA_BS,거주지역_부산광역시,5.6
2024,11,OC_AREA_DG,거주지역_대구광역시,4.9
2024,11,OC_AREA_IC,거주지역_인천광역시,5.7
2024,11,OC_AREA_GJ,거주지역_광주광역시,3.0
2024,11,OC_AREA_DJ,거주지역_대전광역시,2.9
2024,11,OC_AREA_US,거주지역_울산광역시,2.0
2024,11,OC_AREA_GG,거주지역_경기도,26.9
2024,11,OC_AREA_GW,거주지역_강원도,2.5
2024,11,OC_AREA_CHNB,거주지역_충청북도,3.2
2024,11,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
2024,11,OC_AREA_JLBK,거주지역_전라북도,2.8
2024,11,OC_AREA_JLNM,거주지역_전라남도,3.0
2024,11,OC_AREA_GYNB,거주지역_경상북도,5.0
2024,11,OC_AREA_GYNN,거주지역_경상남도,6.0
2024,11,OC_AREA_JJ,거주지역_제주특별자치도,1.4
2024,11,HSHLD_INCOME_300,300만원 미만,11.5
2024,11,HSHLD_INCOME_300_500,300이상500만원 미만,24.8
2024,11,HSHLD_INCOME_500_700,500이상700만원 미만,27.7
2024,11,HSHLD_INCOME_700,700만원 이상,36.0
2024,11,JOB_SE,자영업,8.6
2024,11,JOB_SL,판매/서비스직,6.6
2024,11,JOB_GMW,기능/숙련/일반작업직,8.8
2024,11,JOB_WC,사무/기술직,38.0
2024,11,JOB_BM,경영/관리/전문직,4.5
2024,11,JOB_HW,전업주부,13.7
2024,11,JOB_GS,대학/대학원생,3.8
2024,11,JOB_ETC,기타/무직,15.9
2024,11,MRST_UM,미혼,28.5
2024,11,MRST_NK,신혼기(자녀 없음),8.0
2024,11,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.6
2024,11,MRST_KD_MD,자녀 성장(막내 중고생),8.1
2024,11,MRST_KD_CL,자녀 성인(막내 대학),25.6
2024,11,MRST_KD_MR,자녀 독립(막내 결혼),9.2
2024,12,SEXDSTN_M,남성,50.9
2024,12,SEXDSTN_F,여성,49.1
2024,12,AGRDE_20,20대,14.4
2024,12,AGRDE_30,30대,19.0
2024,12,AGRDE_40,40대,22.9
2024,12,AGRDE_50,50대,24.7
2024,12,AGRDE_60,60대,19.0
2024,12,OC_AREA_SU,거주지역_서울특별시,17.4
2024,12,OC_AREA_BS,거주지역_부산광역시,6.6
2024,12,OC_AREA_DG,거주지역_대구광역시,4.5
2024,12,OC_AREA_IC,거주지역_인천광역시,6.5
2024,12,OC_AREA_GJ,거주지역_광주광역시,3.0
2024,12,OC_AREA_DJ,거주지역_대전광역시,2.8
2024,12,OC_AREA_US,거주지역_울산광역시,2.3
2024,12,OC_AREA_GG,거주지역_경기도,27.4
2024,12,OC_AREA_GW,거주지역_강원도,2.9
2024,12,OC_AREA_CHNB,거주지역_충청북도,2.9
2024,12,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.7
2024,12,OC_AREA_JLBK,거주지역_전라북도,3.1
2024,12,OC_AREA_JLNM,거주지역_전라남도,3.5
2024,12,OC_AREA_GYNB,거주지역_경상북도,4.8
2024,12,OC_AREA_GYNN,거주지역_경상남도,5.9
2024,12,OC_AREA_JJ,거주지역_제주특별자치도,1.5
2024,12,HSHLD_INCOME_300,300만원 미만,11.4
2024,12,HSHLD_INCOME_300_500,300이상500만원 미만,25.5
2024,12,HSHLD_INCOME_500_700,500이상700만원 미만,29.5
2024,12,HSHLD_INCOME_700,700만원 이상,33.6
2024,12,JOB_SE,자영업,7.6
2024,12,JOB_SL,판매/서비스직,5.3
2024,12,JOB_GMW,기능/숙련/일반작업직,8.7
2024,12,JOB_WC,사무/기술직,40.4
2024,12,JOB_BM,경영/관리/전문직,4.8
2024,12,JOB_HW,전업주부,13.8
2024,12,JOB_GS,대학/대학원생,3.7
2024,12,JOB_ETC,기타/무직,15.7
2024,12,MRST_UM,미혼,28.3
2024,12,MRST_NK,신혼기(자녀 없음),7.3
2024,12,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.5
2024,12,MRST_KD_MD,자녀 성장(막내 중고생),9.9
2024,12,MRST_KD_CL,자녀 성인(막내 대학),25.3
2024,12,MRST_KD_MR,자녀 독립(막내 결혼),9.7
2025,1,SEXDSTN_M,남성,51.5
2025,1,SEXDSTN_F,여성,48.5
2025,1,AGRDE_20,20대,16.0
2025,1,AGRDE_30,30대,17.7
2025,1,AGRDE_40,40대,21.9
2025,1,AGRDE_50,50대,23.3
2025,1,AGRDE_60,60대,21.2
2025,1,OC_AREA_SU,거주지역_서울특별시,20.6
2025,1,OC_AREA_BS,거주지역_부산광역시,5.8
2025,1,OC_AREA_DG,거주지역_대구광역시,4.7
2025,1,OC_AREA_IC,거주지역_인천광역시,6.3
2025,1,OC_AREA_GJ,거주지역_광주광역시,2.4
2025,1,OC_AREA_DJ,거주지역_대전광역시,2.8
2025,1,OC_AREA_US,거주지역_울산광역시,1.9
2025,1,OC_AREA_GG,거주지역_경기도,25.9
2025,1,OC_AREA_GW,거주지역_강원도,2.5
2025,1,OC_AREA_CHNB,거주지역_충청북도,3.4
2025,1,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.5
2025,1,OC_AREA_JLBK,거주지역_전라북도,3.0
2025,1,OC_AREA_JLNM,거주지역_전라남도,3.5
2025,1,OC_AREA_GYNB,거주지역_경상북도,5.1
2025,1,OC_AREA_GYNN,거주지역_경상남도,6.3
2025,1,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2025,1,HSHLD_INCOME_300,300만원 미만,13.5
2025,1,HSHLD_INCOME_300_500,300이상500만원 미만,22.4
2025,1,HSHLD_INCOME_500_700,500이상700만원 미만,28.1
2025,1,HSHLD_INCOME_700,700만원 이상,36.1
2025,1,JOB_SE,자영업,8.4
2025,1,JOB_SL,판매/서비스직,4.7
2025,1,JOB_GMW,기능/숙련/일반작업직,9.4
2025,1,JOB_WC,사무/기술직,38.4
2025,1,JOB_BM,경영/관리/전문직,5.1
2025,1,JOB_HW,전업주부,13.7
2025,1,JOB_GS,대학/대학원생,5.9
2025,1,JOB_ETC,기타/무직,14.4
2025,1,MRST_UM,미혼,31.3
2025,1,MRST_NK,신혼기(자녀 없음),6.3
2025,1,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.6
2025,1,MRST_KD_MD,자녀 성장(막내 중고생),8.4
2025,1,MRST_KD_CL,자녀 성인(막내 대학),26.9
2025,1,MRST_KD_MR,자녀 독립(막내 결혼),7.5
2025,2,SEXDSTN_M,남성,51.7
2025,2,SEXDSTN_F,여성,48.3
2025,2,AGRDE_20,20대,14.9
2025,2,AGRDE_30,30대,18.6
2025,2,AGRDE_40,40대,22.9
2025,2,AGRDE_50,50대,24.0
2025,2,AGRDE_60,60대,19.5
2025,2,OC_AREA_SU,거주지역_서울특별시,19.4
2025,2,OC_AREA_BS,거주지역_부산광역시,5.9
2025,2,OC_AREA_DG,거주지역_대구광역시,4.4
2025,2,OC_AREA_IC,거주지역_인천광역시,5.6
2025,2,OC_AREA_GJ,거주지역_광주광역시,2.9
2025,2,OC_AREA_DJ,거주지역_대전광역시,3.2
2025,2,OC_AREA_US,거주지역_울산광역시,2.8
2025,2,OC_AREA_GG,거주지역_경기도,26.5
2025,2,OC_AREA_GW,거주지역_강원도,2.9
2025,2,OC_AREA_CHNB,거주지역_충청북도,3.5
2025,2,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
2025,2,OC_AREA_JLBK,거주지역_전라북도,2.2
2025,2,OC_AREA_JLNM,거주지역_전라남도,3.0
2025,2,OC_AREA_GYNB,거주지역_경상북도,4.8
2025,2,OC_AREA_GYNN,거주지역_경상남도,6.9
2025,2,OC_AREA_JJ,거주지역_제주특별자치도,1.1
2025,2,HSHLD_INCOME_300,300만원 미만,12.0
2025,2,HSHLD_INCOME_300_500,300이상500만원 미만,22.8
2025,2,HSHLD_INCOME_500_700,500이상700만원 미만,29.8
2025,2,HSHLD_INCOME_700,700만원 이상,35.4
2025,2,JOB_SE,자영업,6.2
2025,2,JOB_SL,판매/서비스직,6.7
2025,2,JOB_GMW,기능/숙련/일반작업직,8.7
2025,2,JOB_WC,사무/기술직,41.4
2025,2,JOB_BM,경영/관리/전문직,5.6
2025,2,JOB_HW,전업주부,12.2
2025,2,JOB_GS,대학/대학원생,4.8
2025,2,JOB_ETC,기타/무직,14.5
2025,2,MRST_UM,미혼,30.1
2025,2,MRST_NK,신혼기(자녀 없음),7.6
2025,2,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.7
2025,2,MRST_KD_MD,자녀 성장(막내 중고생),8.6
2025,2,MRST_KD_CL,자녀 성인(막내 대학),26.6
2025,2,MRST_KD_MR,자녀 독립(막내 결혼),7.4
2025,3,SEXDSTN_M,남성,51.5
2025,3,SEXDSTN_F,여성,48.5
2025,3,AGRDE_20,20대,16.2
2025,3,AGRDE_30,30대,18.4
2025,3,AGRDE_40,40대,23.2
2025,3,AGRDE_50,50대,23.5
2025,3,AGRDE_60,60대,18.7
2025,3,OC_AREA_SU,거주지역_서울특별시,16.8
2025,3,OC_AREA_BS,거주지역_부산광역시,7.0
2025,3,OC_AREA_DG,거주지역_대구광역시,4.2
2025,3,OC_AREA_IC,거주지역_인천광역시,6.1
2025,3,OC_AREA_GJ,거주지역_광주광역시,3.1
2025,3,OC_AREA_DJ,거주지역_대전광역시,2.7
2025,3,OC_AREA_US,거주지역_울산광역시,2.0
2025,3,OC_AREA_GG,거주지역_경기도,28.0
2025,3,OC_AREA_GW,거주지역_강원도,2.7
2025,3,OC_AREA_CHNB,거주지역_충청북도,2.8
2025,3,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
2025,3,OC_AREA_JLBK,거주지역_전라북도,3.7
2025,3,OC_AREA_JLNM,거주지역_전라남도,3.6
2025,3,OC_AREA_GYNB,거주지역_경상북도,4.9
2025,3,OC_AREA_GYNN,거주지역_경상남도,5.7
2025,3,OC_AREA_JJ,거주지역_제주특별자치도,1.6
2025,3,HSHLD_INCOME_300,300만원 미만,13.1
2025,3,HSHLD_INCOME_300_500,300이상500만원 미만,26.2
2025,3,HSHLD_INCOME_500_700,500이상700만원 미만,28.1
2025,3,HSHLD_INCOME_700,700만원 이상,32.5
2025,3,JOB_SE,자영업,8.5
2025,3,JOB_SL,판매/서비스직,6.0
2025,3,JOB_GMW,기능/숙련/일반작업직,9.4
2025,3,JOB_WC,사무/기술직,40.1
2025,3,JOB_BM,경영/관리/전문직,4.7
2025,3,JOB_HW,전업주부,12.6
2025,3,JOB_GS,대학/대학원생,4.8
2025,3,JOB_ETC,기타/무직,13.9
2025,3,MRST_UM,미혼,30.9
2025,3,MRST_NK,신혼기(자녀 없음),6.9
2025,3,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),24.1
2025,3,MRST_KD_MD,자녀 성장(막내 중고생),10.7
2025,3,MRST_KD_CL,자녀 성인(막내 대학),21.1
2025,3,MRST_KD_MR,자녀 독립(막내 결혼),6.4
2025,4,SEXDSTN_M,남성,50.9
2025,4,SEXDSTN_F,여성,49.1
2025,4,AGRDE_20,20대,14.5
2025,4,AGRDE_30,30대,17.0
2025,4,AGRDE_40,40대,22.6
2025,4,AGRDE_50,50대,24.5
2025,4,AGRDE_60,60대,21.4
2025,4,OC_AREA_SU,거주지역_서울특별시,19.2
2025,4,OC_AREA_BS,거주지역_부산광역시,6.1
2025,4,OC_AREA_DG,거주지역_대구광역시,4.4
2025,4,OC_AREA_IC,거주지역_인천광역시,6.1
2025,4,OC_AREA_GJ,거주지역_광주광역시,3.1
2025,4,OC_AREA_DJ,거주지역_대전광역시,3.0
2025,4,OC_AREA_US,거주지역_울산광역시,2.0
2025,4,OC_AREA_GG,거주지역_경기도,26.3
2025,4,OC_AREA_GW,거주지역_강원도,2.9
2025,4,OC_AREA_CHNB,거주지역_충청북도,3.1
2025,4,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.4
2025,4,OC_AREA_JLBK,거주지역_전라북도,3.0
2025,4,OC_AREA_JLNM,거주지역_전라남도,3.2
2025,4,OC_AREA_GYNB,거주지역_경상북도,4.7
2025,4,OC_AREA_GYNN,거주지역_경상남도,6.7
2025,4,OC_AREA_JJ,거주지역_제주특별자치도,1.0
2025,4,HSHLD_INCOME_300,300만원 미만,12.5
2025,4,HSHLD_INCOME_300_500,300이상500만원 미만,24.1
2025,4,HSHLD_INCOME_500_700,500이상700만원 미만,27.6
2025,4,HSHLD_INCOME_700,700만원 이상,35.8
2025,4,JOB_SE,자영업,9.0
2025,4,JOB_SL,판매/서비스직,5.0
2025,4,JOB_GMW,기능/숙련/일반작업직,8.5
2025,4,JOB_WC,사무/기술직,40.5
2025,4,JOB_BM,경영/관리/전문직,5.9
2025,4,JOB_HW,전업주부,12.6
2025,4,JOB_GS,대학/대학원생,4.6
2025,4,JOB_ETC,기타/무직,13.8
2025,4,MRST_UM,미혼,31.8
2025,4,MRST_NK,신혼기(자녀 없음),5.2
2025,4,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),16.8
2025,4,MRST_KD_MD,자녀 성장(막내 중고생),10.7
2025,4,MRST_KD_CL,자녀 성인(막내 대학),27.4
2025,4,MRST_KD_MR,자녀 독립(막내 결혼),8.1
2025,5,SEXDSTN_M,남성,51.4
2025,5,SEXDSTN_F,여성,48.6
2025,5,AGRDE_20,20대,14.2
2025,5,AGRDE_30,30대,19.0
2025,5,AGRDE_40,40대,21.8
2025,5,AGRDE_50,50대,24.2
2025,5,AGRDE_60,60대,20.8
2025,5,OC_AREA_SU,거주지역_서울특별시,19.0
2025,5,OC_AREA_BS,거주지역_부산광역시,6.5
2025,5,OC_AREA_DG,거주지역_대구광역시,4.9
2025,5,OC_AREA_IC,거주지역_인천광역시,5.8
2025,5,OC_AREA_GJ,거주지역_광주광역시,3.1
2025,5,OC_AREA_DJ,거주지역_대전광역시,3.0
2025,5,OC_AREA_US,거주지역_울산광역시,1.9
2025,5,OC_AREA_GG,거주지역_경기도,26.1
2025,5,OC_AREA_GW,거주지역_강원도,2.8
2025,5,OC_AREA_CHNB,거주지역_충청북도,3.5
2025,5,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.4
2025,5,OC_AREA_JLBK,거주지역_전라북도,3.0
2025,5,OC_AREA_JLNM,거주지역_전라남도,3.4
2025,5,OC_AREA_GYNB,거주지역_경상북도,4.7
2025,5,OC_AREA_GYNN,거주지역_경상남도,6.0
2025,5,OC_AREA_JJ,거주지역_제주특별자치도,1.0
2025,5,HSHLD_INCOME_300,300만원 미만,13.2
2025,5,HSHLD_INCOME_300_500,300이상500만원 미만,25.3
2025,5,HSHLD_INCOME_500_700,500이상700만원 미만,28.6
2025,5,HSHLD_INCOME_700,700만원 이상,32.9
2025,5,JOB_SE,자영업,8.3
2025,5,JOB_SL,판매/서비스직,6.0
2025,5,JOB_GMW,기능/숙련/일반작업직,9.2
2025,5,JOB_WC,사무/기술직,38.4
2025,5,JOB_BM,경영/관리/전문직,5.4
2025,5,JOB_HW,전업주부,12.8
2025,5,JOB_GS,대학/대학원생,4.1
2025,5,JOB_ETC,기타/무직,15.8
2025,5,MRST_UM,미혼,29.2
2025,5,MRST_NK,신혼기(자녀 없음),7.4
2025,5,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.2
2025,5,MRST_KD_MD,자녀 성장(막내 중고생),8.9
2025,5,MRST_KD_CL,자녀 성인(막내 대학),26.7
2025,5,MRST_KD_MR,자녀 독립(막내 결혼),8.6
2025,6,SEXDSTN_M,남성,50.8
2025,6,SEXDSTN_F,여성,49.2
2025,6,AGRDE_20,20대,14.5
2025,6,AGRDE_30,30대,18.0
2025,6,AGRDE_40,40대,22.2
2025,6,AGRDE_50,50대,24.1
2025,6,AGRDE_60,60대,21.1
2025,6,OC_AREA_SU,거주지역_서울특별시,17.9
2025,6,OC_AREA_BS,거주지역_부산광역시,6.0
2025,6,OC_AREA_DG,거주지역_대구광역시,4.7
2025,6,OC_AREA_IC,거주지역_인천광역시,5.7
2025,6,OC_AREA_GJ,거주지역_광주광역시,3.1
2025,6,OC_AREA_DJ,거주지역_대전광역시,3.2
2025,6,OC_AREA_US,거주지역_울산광역시,2.1
2025,6,OC_AREA_GG,거주지역_경기도,26.8
2025,6,OC_AREA_GW,거주지역_강원도,3.0
2025,6,OC_AREA_CHNB,거주지역_충청북도,3.1
2025,6,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2025,6,OC_AREA_JLBK,거주지역_전라북도,3.4
2025,6,OC_AREA_JLNM,거주지역_전라남도,3.7
2025,6,OC_AREA_GYNB,거주지역_경상북도,4.9
2025,6,OC_AREA_GYNN,거주지역_경상남도,6.1
2025,6,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2025,6,HSHLD_INCOME_300,300만원 미만,12.5
2025,6,HSHLD_INCOME_300_500,300이상500만원 미만,23.9
2025,6,HSHLD_INCOME_500_700,500이상700만원 미만,30.6
2025,6,HSHLD_INCOME_700,700만원 이상,33.0
2025,6,JOB_SE,자영업,8.3
2025,6,JOB_SL,판매/서비스직,5.4
2025,6,JOB_GMW,기능/숙련/일반작업직,8.9
2025,6,JOB_WC,사무/기술직,40.6
2025,6,JOB_BM,경영/관리/전문직,5.0
2025,6,JOB_HW,전업주부,12.6
2025,6,JOB_GS,대학/대학원생,3.7
2025,6,JOB_ETC,기타/무직,15.6
2025,6,MRST_UM,미혼,29.0
2025,6,MRST_NK,신혼기(자녀 없음),8.1
2025,6,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),17.9
2025,6,MRST_KD_MD,자녀 성장(막내 중고생),8.7
2025,6,MRST_KD_CL,자녀 성인(막내 대학),27.0
2025,6,MRST_KD_MR,자녀 독립(막내 결혼),9.4
2025,7,SEXDSTN_M,남성,49.9
2025,7,SEXDSTN_F,여성,50.1
2025,7,AGRDE_20,20대,15.0
2025,7,AGRDE_30,30대,18.4
2025,7,AGRDE_40,40대,22.3
2025,7,AGRDE_50,50대,23.2
2025,7,AGRDE_60,60대,21.2
2025,7,OC_AREA_SU,거주지역_서울특별시,18.0
2025,7,OC_AREA_BS,거주지역_부산광역시,6.4
2025,7,OC_AREA_DG,거주지역_대구광역시,5.0
2025,7,OC_AREA_IC,거주지역_인천광역시,6.6
2025,7,OC_AREA_GJ,거주지역_광주광역시,2.9
2025,7,OC_AREA_DJ,거주지역_대전광역시,2.8
2025,7,OC_AREA_US,거주지역_울산광역시,2.0
2025,7,OC_AREA_GG,거주지역_경기도,27.1
2025,7,OC_AREA_GW,거주지역_강원도,2.6
2025,7,OC_AREA_CHNB,거주지역_충청북도,2.7
2025,7,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.1
2025,7,OC_AREA_JLBK,거주지역_전라북도,2.8
2025,7,OC_AREA_JLNM,거주지역_전라남도,3.2
2025,7,OC_AREA_GYNB,거주지역_경상북도,4.8
2025,7,OC_AREA_GYNN,거주지역_경상남도,6.6
2025,7,OC_AREA_JJ,거주지역_제주특별자치도,1.4
2025,7,HSHLD_INCOME_300,300만원 미만,10.1
2025,7,HSHLD_INCOME_300_500,300이상500만원 미만,24.1
2025,7,HSHLD_INCOME_500_700,500이상700만원 미만,27.4
2025,7,HSHLD_INCOME_700,700만원 이상,38.4
2025,7,JOB_SE,자영업,8.6
2025,7,JOB_SL,판매/서비스직,5.6
2025,7,JOB_GMW,기능/숙련/일반작업직,9.6
2025,7,JOB_WC,사무/기술직,39.7
2025,7,JOB_BM,경영/관리/전문직,5.2
2025,7,JOB_HW,전업주부,13.8
2025,7,JOB_GS,대학/대학원생,3.6
2025,7,JOB_ETC,기타/무직,13.8
2025,7,MRST_UM,미혼,29.3
2025,7,MRST_NK,신혼기(자녀 없음),6.9
2025,7,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),18.5
2025,7,MRST_KD_MD,자녀 성장(막내 중고생),9.5
2025,7,MRST_KD_CL,자녀 성인(막내 대학),27.1
2025,7,MRST_KD_MR,자녀 독립(막내 결혼),8.7
2025,8,SEXDSTN_M,남성,51.5
2025,8,SEXDSTN_F,여성,48.5
2025,8,AGRDE_20,20대,14.6
2025,8,AGRDE_30,30대,17.8
2025,8,AGRDE_40,40대,22.4
2025,8,AGRDE_50,50대,23.3
2025,8,AGRDE_60,60대,21.9
2025,8,OC_AREA_SU,거주지역_서울특별시,17.9
2025,8,OC_AREA_BS,거주지역_부산광역시,5.9
2025,8,OC_AREA_DG,거주지역_대구광역시,4.6
2025,8,OC_AREA_IC,거주지역_인천광역시,6.4
2025,8,OC_AREA_GJ,거주지역_광주광역시,3.1
2025,8,OC_AREA_DJ,거주지역_대전광역시,2.8
2025,8,OC_AREA_US,거주지역_울산광역시,2.5
2025,8,OC_AREA_GG,거주지역_경기도,26.9
2025,8,OC_AREA_GW,거주지역_강원도,3.0
2025,8,OC_AREA_CHNB,거주지역_충청북도,3.6
2025,8,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.1
2025,8,OC_AREA_JLBK,거주지역_전라북도,3.1
2025,8,OC_AREA_JLNM,거주지역_전라남도,3.2
2025,8,OC_AREA_GYNB,거주지역_경상북도,4.5
2025,8,OC_AREA_GYNN,거주지역_경상남도,6.6
2025,8,OC_AREA_JJ,거주지역_제주특별자치도,0.9
2025,8,HSHLD_INCOME_300,300만원 미만,10.5
2025,8,HSHLD_INCOME_300_500,300이상500만원 미만,24.4
2025,8,HSHLD_INCOME_500_700,500이상700만원 미만,29.0
2025,8,HSHLD_INCOME_700,700만원 이상,36.2
2025,8,JOB_SE,자영업,7.6
2025,8,JOB_SL,판매/서비스직,6.0
2025,8,JOB_GMW,기능/숙련/일반작업직,9.0
2025,8,JOB_WC,사무/기술직,41.5
2025,8,JOB_BM,경영/관리/전문직,5.4
2025,8,JOB_HW,전업주부,12.2
2025,8,JOB_GS,대학/대학원생,3.3
2025,8,JOB_ETC,기타/무직,14.9
2025,8,MRST_UM,미혼,29.6
2025,8,MRST_NK,신혼기(자녀 없음),6.0
2025,8,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.1
2025,8,MRST_KD_MD,자녀 성장(막내 중고생),9.3
2025,8,MRST_KD_CL,자녀 성인(막내 대학),27.2
2025,8,MRST_KD_MR,자녀 독립(막내 결혼),8.7
2025,9,SEXDSTN_M,남성,50.3
2025,9,SEXDSTN_F,여성,49.7
2025,9,AGRDE_20,20대,14.9
2025,9,AGRDE_30,30대,17.9
2025,9,AGRDE_40,40대,23.3
2025,9,AGRDE_50,50대,23.0
2025,9,AGRDE_60,60대,20.9
2025,9,OC_AREA_SU,거주지역_서울특별시,17.8
2025,9,OC_AREA_BS,거주지역_부산광역시,6.3
2025,9,OC_AREA_DG,거주지역_대구광역시,5.2
2025,9,OC_AREA_IC,거주지역_인천광역시,5.4
2025,9,OC_AREA_GJ,거주지역_광주광역시,3.0
2025,9,OC_AREA_DJ,거주지역_대전광역시,3.1
2025,9,OC_AREA_US,거주지역_울산광역시,2.1
2025,9,OC_AREA_GG,거주지역_경기도,27.3
2025,9,OC_AREA_GW,거주지역_강원도,2.5
2025,9,OC_AREA_CHNB,거주지역_충청북도,3.1
2025,9,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
2025,9,OC_AREA_JLBK,거주지역_전라북도,3.1
2025,9,OC_AREA_JLNM,거주지역_전라남도,3.2
2025,9,OC_AREA_GYNB,거주지역_경상북도,5.2
2025,9,OC_AREA_GYNN,거주지역_경상남도,6.4
2025,9,OC_AREA_JJ,거주지역_제주특별자치도,1.4
2025,9,HSHLD_INCOME_300,300만원 미만,11.6
2025,9,HSHLD_INCOME_300_500,300이상500만원 미만,24.6
2025,9,HSHLD_INCOME_500_700,500이상700만원 미만,27.1
2025,9,HSHLD_INCOME_700,700만원 이상,36.8
2025,9,JOB_SE,자영업,7.2
2025,9,JOB_SL,판매/서비스직,6.1
2025,9,JOB_GMW,기능/숙련/일반작업직,8.8
2025,9,JOB_WC,사무/기술직,39.6
2025,9,JOB_BM,경영/관리/전문직,5.9
2025,9,JOB_HW,전업주부,13.0
2025,9,JOB_GS,대학/대학원생,3.4
2025,9,JOB_ETC,기타/무직,16.1
2025,9,MRST_UM,미혼,27.9
2025,9,MRST_NK,신혼기(자녀 없음),6.6
2025,9,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.3
2025,9,MRST_KD_MD,자녀 성장(막내 중고생),9.0
2025,9,MRST_KD_CL,자녀 성인(막내 대학),28.3
2025,9,MRST_KD_MR,자녀 독립(막내 결혼),7.8
